experiment,scenario,run_id,tick,carla_frame,simulation_time_s,ego_speed_mps,ego_acceleration_mps2,ground_truth_object_type,distance_to_object_m,camera_vehicle_pixels,camera_pedestrian_pixels,camera_traffic_light_pixels,bev_vehicle_pixels,bev_walker_pixels,bev_stop_sign_pixels,bev_light_green_pixels,bev_light_yellow_pixels,bev_light_red_pixels,prob_speed_0,prob_speed_2,prob_speed_3,prob_speed_6,pred_target_speed_mps,decided_action,previous_action,decision_changed,throttle,brake,steer,target_point_x,target_point_y,road_command,expected_perception,actual_perception,perception_correct,expected_safe_action,action_correct,timely_action,collision,time_to_collision_s
Object in Road,Pedestrian in Red,run_1,35,199851,1.75,6.688878460138348,4.4090356521801795,pedestrian in red,25.175857946276665,321,0,0,77,0,0,0,0,0,5.4266263759927824e-05,1.0336323612136766e-05,1.4237631376090576e-06,0.9999339580535889,5.99962854385376,go_fast,go_fast,False,0.0,1.0,0.03099999949336052,39.51515579223633,21.598541259765625,LANEFOLLOW,none,none,True,go,False,,False,4.631731036860416
Object in Road,Pedestrian in Red,run_1,40,199856,2.0,6.391551952548602,3.5655307567447396,pedestrian in red,23.77329485118389,293,0,0,57,0,0,0,0,0,7.452078534697648e-06,2.0452596800168976e-05,1.9348760815773858e-06,0.9999701976776123,5.999867916107178,go_fast,go_fast,False,0.04374999925494194,0.0,0.19200000166893005,37.669471740722656,21.934232711791992,LANEFOLLOW,none,none,True,go,False,,False,4.448211996209838
Object in Road,Pedestrian in Red,run_1,45,199861,2.25,5.60668980273853,3.531104292524433,pedestrian in red,22.488909170031548,348,0,0,22,0,0,0,0,0,2.102601456499542e-06,1.8419750631437637e-05,7.070853371260455e-06,0.9999724626541138,5.9998931884765625,go_fast,go_fast,False,0.75,0.0,0.2240000069141388,37.701168060302734,19.096141815185547,LANEFOLLOW,none,none,True,go,False,,False,4.500697841105742
Object in Road,Pedestrian in Red,run_1,50,199866,2.5,5.399392985458414,2.7351701792616643,pedestrian in red,21.263599798083305,207,4,0,34,0,0,0,0,0,1.4435397588385968e-06,2.0602255972335115e-05,6.889423275424633e-06,0.9999710321426392,5.9998884201049805,go_fast,go_fast,False,0.75,0.0,0.21899999678134918,38.13467025756836,15.047148704528809,LANEFOLLOW,none,none,True,go,False,,False,4.2337415690863125
Object in Road,Pedestrian in Red,run_1,55,199871,2.75,6.16812079736364,4.598162743654708,pedestrian in red,19.911222860217094,181,68,0,0,0,0,0,0,0,5.661489012709353e-06,2.7045718525187112e-05,7.352700049523264e-05,0.9998937845230103,5.999637603759766,go_fast,go_fast,False,0.0,0.0,0.18299999833106995,38.11408615112305,10.762822151184082,LANEFOLLOW,none,none,True,go,False,,False,3.380660785739067
Object in Road,Pedestrian in Red,run_1,60,199876,3.0,6.392390283899771,2.829465229361054,pedestrian in red,18.369352743029594,284,20,0,6,0,0,0,0,0,5.03530202422553e-07,9.629318810766563e-06,2.5021752662723884e-05,0.9999648332595825,5.999883651733398,go_fast,go_fast,False,0.05624999850988388,0.0,0.1459999978542328,37.43092346191406,6.693660736083984,LANEFOLLOW,none,none,True,go,False,,False,2.966151177761121
Object in Road,Pedestrian in Red,run_1,65,199881,3.25,5.918533126513671,2.8763618896735945,pedestrian in red,16.865950033068657,230,53,0,20,0,0,0,0,0,5.023204607823573e-07,1.6457461242680438e-05,0.00016351633530575782,0.9998195767402649,5.999441146850586,go_fast,go_fast,False,0.6155317425727844,0.0,0.07500000298023224,36.32284927368164,3.5091559886932373,LANEFOLLOW,walker,none,False,stop,False,,False,2.9145514322939525
Object in Road,Pedestrian in Red,run_1,70,199886,3.5,5.735056461077549,1.1247519306832658,pedestrian in red,15.45337526500225,153,44,0,44,0,0,0,0,0,3.537740269621281e-07,8.27881958684884e-05,0.0005774754099547863,0.9993394017219543,5.997934341430664,go_fast,go_fast,False,0.75,0.0,-0.023000000044703484,35.00969696044922,1.7997801303863525,LANEFOLLOW,walker,none,False,stop,False,,False,2.7565547803667845
Object in Road,Pedestrian in Red,run_1,75,199891,3.75,6.3951403654057195,3.6555056311939724,pedestrian in red,13.982827588915825,304,76,0,43,0,0,0,0,0,1.0880220457920586e-07,2.597218326627626e-06,5.7549755183572415e-06,0.9999915361404419,5.999971866607666,go_fast,go_fast,False,0.0,0.0,-0.00800000037997961,33.49970626831055,1.8984463214874268,LANEFOLLOW,walker,none,False,stop,False,,False,2.269065250622993
Object in Road,Pedestrian in Red,run_1,80,199896,4.0,6.600049715763798,1.265726490247048,pedestrian in red,12.376567289233208,256,138,0,38,0,0,0,0,0,6.421176124149497e-08,5.427510041045025e-05,3.3054736832127674e-06,0.9999423027038574,5.999772071838379,go_fast,go_fast,False,0.0,1.0,0.04699999839067459,31.82992935180664,2.1124460697174072,LANEFOLLOW,walker,none,False,stop,False,,False,1.9620490914279918
Object in Road,Pedestrian in Red,run_1,85,199901,4.25,4.500676028096954,26.814957188137132,pedestrian in red,10.91491262614727,519,0,0,46,0,0,0,0,0,3.3022865864040796e-07,0.0012581479968503118,0.0003439018037170172,0.9983976483345032,5.993934154510498,go_fast,go_fast,False,0.75,0.0,0.39500001072883606,30.354843139648438,1.4320522546768188,LANEFOLLOW,walker,none,False,stop,False,,False,2.535922310314628
Object in Road,Pedestrian in Red,run_1,90,199906,4.5,2.583734234880071,5.600719118096487,pedestrian in red,10.29989568889141,542,0,0,69,0,0,0,0,0,2.120062276844692e-07,0.005447611678391695,3.266449766670121e-06,0.9945488572120667,5.978198051452637,go_fast,go_fast,False,0.75,0.0,0.29100000858306885,29.76459503173828,-0.21961843967437744,LANEFOLLOW,walker,none,False,stop,False,,False,4.042857255323053
Object in Road,Pedestrian in Red,run_1,95,199911,4.75,3.8837358354796434,5.05372763841783,pedestrian in red,9.490051671862602,424,0,0,46,0,0,0,0,0,1.1983981949015288e-06,0.988831102848053,1.1084160178143065e-05,0.011156638152897358,2.04463529586792,slow,go_fast,True,0.0,1.0,0.2809999883174896,28.822668075561523,-2.8850884437561035,LANEFOLLOW,walker,none,False,stop,False,,False,2.480920567029373
Object in Road,Pedestrian in Red,run_1,100,199916,5.0,3.6345813540443164,4.315960401915987,pedestrian in red,8.51113073527813,615,43,0,36,0,0,0,0,0,1.5220830391626805e-06,0.1886446326971054,7.954089596751146e-06,0.8113458752632141,5.245388507843018,go_fast,slow,True,0.75,0.0,0.2720000147819519,27.41964340209961,-5.769064426422119,LANEFOLLOW,walker,none,False,stop,False,,False,2.398615202960714
Object in Road,Pedestrian in Red,run_1,105,199921,5.25,3.8287263385336114,3.879381107530629,pedestrian in red,7.641801282763481,563,274,0,37,0,0,0,0,0,2.1550378903612e-07,3.3237465686397627e-06,2.15548197957105e-07,0.9999963045120239,5.999985218048096,go_fast,go_fast,False,0.75,0.0,0.1550000011920929,25.94235610961914,-8.172560691833496,LANEFOLLOW,walker,none,False,stop,False,,False,2.081756983129472
Object in Road,Pedestrian in Red,run_1,110,199926,5.5,4.929190075340121,4.5456428434360845,pedestrian in red,6.573357507586479,629,505,0,49,0,0,0,0,0,0.47792476415634155,4.8590587539365515e-05,4.826694294024492e-06,0.5220218300819397,3.1322426795959473,go,go_fast,True,0.0,1.0,0.039000000804662704,24.253585815429688,-9.904529571533203,LANEFOLLOW,walker,none,False,stop,False,,False,1.4013853669637792
Object in Road,Pedestrian in Red,run_1,115,199931,5.75,1.9123481406759892,21.65898455156241,pedestrian in red,5.588404580950737,960,453,0,58,0,0,0,0,0,0.13014177978038788,9.927714563673362e-05,6.083430434955517e-07,0.8697583675384521,5.218750476837158,go_fast,go,True,0.75,0.0,-0.01600000075995922,22.936267852783203,-10.609442710876465,LANEFOLLOW,walker,none,False,stop,False,,False,3.0708147708518267
Object in Road,Pedestrian in Red,run_1,120,199936,6.0,0.9360375377062428,5.339596320921836,pedestrian in red,5.449035093188286,1153,360,0,34,0,0,0,0,0,0.13661928474903107,0.00012068327487213537,2.84803149952495e-07,0.8632597327232361,5.179800510406494,go_fast,go_fast,False,0.75,0.0,-0.004000000189989805,22.762290954589844,-10.669999122619629,LANEFOLLOW,walker,none,False,stop,False,,False,6.092379865202062
Object in Road,Pedestrian in Red,run_1,125,199941,6.25,2.183954520060614,5.334403808210519,pedestrian in red,5.07139627635479,1212,287,0,21,0,0,0,0,0,0.1636219173669815,0.03647967800498009,4.5570291149488185e-06,0.7998939156532288,4.8723368644714355,go_fast,go_fast,False,0.75,0.0,-0.057999998331069946,22.375457763671875,-10.650975227355957,LANEFOLLOW,walker,none,False,stop,False,,False,2.4462219816973927
Object in Road,Pedestrian in Red,run_1,130,199946,6.5,3.463787374945675,5.1842651051884765,pedestrian in red,4.394313260912895,2499,0,0,30,0,0,0,0,0,0.9761186838150024,0.0002644977648742497,1.644574808778998e-06,0.023615112528204918,0.0,stop,go_fast,True,0.0,1.0,-0.09300000220537186,21.818937301635742,-10.308659553527832,LANEFOLLOW,walker,none,False,stop,True,True,False,1.3325888202612601
Object in Road,Pedestrian in Red,run_1,135,199951,6.75,3.264719228843565,3.816599334214347,pedestrian in red,3.5526320189237595,3482,0,0,0,0,0,0,0,0,0.8727042078971863,0.00015242613153532147,1.7552556528244168e-06,0.12714162468910217,0.0,stop,stop,False,0.0,1.0,-0.17000000178813934,21.22442626953125,-9.632438659667969,LANEFOLLOW,walker,none,False,stop,True,True,False,1.1419238009598955
Object in Road,Pedestrian in Red,run_1,140,199956,7.0,2.0948182272150437,6.290116985268539,pedestrian in red,2.923105403780937,4328,0,0,0,0,0,0,0,0,0.9023941159248352,0.0001004705045488663,8.064851044764509e-07,0.0975046306848526,0.0,stop,stop,False,0.0,1.0,-0.19200000166893005,20.918285369873047,-8.74593734741211,LANEFOLLOW,walker,none,False,stop,True,True,False,1.4446395015828417
Object in Road,Pedestrian in Red,run_1,145,199961,7.25,0.0003344345116381017,0.0008882577765296943,pedestrian in red,2.8452035635709763,4446,0,0,0,0,0,0,0,0,0.9833804368972778,6.126747757662088e-05,3.3107886565630906e-07,0.016557924449443817,0.0,stop,stop,False,0.0,1.0,0.09099999815225601,20.891002655029297,-8.60333251953125,LANEFOLLOW,walker,none,False,stop,True,True,False,
Object in Road,Pedestrian in Red,run_1,150,199966,7.5,0.0,0.005297995165870255,pedestrian in red,2.844994232058525,4428,0,0,0,0,0,0,0,0,0.9872144460678101,5.942418283666484e-05,2.8289153419791546e-07,0.01272585429251194,0.0,stop,stop,False,0.0,1.0,0.028999999165534973,20.89065933227539,-8.60334587097168,LANEFOLLOW,walker,none,False,stop,True,True,False,
Object in Road,Pedestrian in Red,run_1,155,199971,7.75,2.3043944359902116e-05,0.00016488435874855762,pedestrian in red,2.844914123415947,4424,0,0,0,0,0,0,0,0,0.9887825846672058,4.983788312529214e-05,2.715368339067936e-07,0.011167283169925213,0.0,stop,stop,False,0.0,1.0,0.023000000044703484,20.89053726196289,-8.60333251953125,LANEFOLLOW,walker,none,False,stop,True,True,False,
Object in Road,Chair,run_4,0,208480,0.0,1.9600002765655518,9.800003051757812,chair,29.646424174308777,1,0,0,76,0,0,0,0,0,9.727936145509375e-08,0.00043721855035983026,8.660382491143537e-07,0.9995618462562561,5.998248100280762,go_fast,stop,True,0.75,0.0,0.0,49.712684631347656,-0.17751333117485046,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,
Object in Road,Chair,run_4,5,208485,0.25,0.09680067002779486,1.0022859573377056,chair,29.646286845207214,0,0,0,65,0,0,0,0,0,9.767533271087814e-08,0.0008582774316892028,1.4563169088432915e-06,0.9991401433944702,5.996561527252197,go_fast,go_fast,False,0.75,0.0,0.0,49.712684631347656,-0.17751333117485046,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,
Object in Road,Chair,run_4,10,208490,0.5,0.04229425266508897,0.2929651141252647,chair,29.64627730846405,19,0,0,23,0,0,0,0,0,9.727752114940813e-08,0.0007949038990773261,1.3005860637349542e-06,0.9992037415504456,5.996816158294678,go_fast,go_fast,False,0.75,0.0,0.0,49.712684631347656,-0.17751333117485046,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,
Object in Road,Chair,run_4,15,208495,0.75,2.5712944978145726,6.780493257233713,chair,29.273865580558777,221,0,0,48,0,0,0,0,0,8.471678114574388e-08,0.0004068793496116996,5.340659754438093e-07,0.9995924830436707,5.998370170593262,go_fast,go_fast,False,0.75,0.0,0.5019999742507935,49.34029006958008,-0.17223230004310608,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,11.526195504729403
Object in Road,Chair,run_4,20,208500,1.0,3.789580714032836,6.089179790912461,chair,28.48123061656952,9,0,0,62,0,0,0,0,0,5.828122695561433e-08,3.4210883313789964e-05,2.101212999150448e-07,0.9999655485153198,5.999862194061279,go_fast,go_fast,False,0.75,0.0,0.3199999928474426,48.354434967041016,-4.3358588218688965,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,8.117229232706773
Object in Road,Chair,run_4,25,208505,1.25,4.976882289888025,4.980503767161544,chair,27.434388041496277,6413,0,0,0,0,0,0,0,0,1.6156596416294633e-07,5.119044999446487e-06,3.2434081731480546e-07,0.9999943971633911,5.999978065490723,go_fast,go_fast,False,0.75,0.0,0.3190000057220459,46.2768669128418,-10.7178316116333,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,6.058624814592132
Object in Road,Chair,run_4,30,208510,1.5,5.6364597447405735,5.099497558968526,chair,26.22711455821991,0,12,0,7,0,0,0,0,0,1.1916598907646403e-07,9.702000625111395e-07,2.45106235752246e-07,0.9999986886978149,5.999995231628418,go_fast,go_fast,False,0.75,0.0,0.1899999976158142,42.909481048583984,-17.367597579956055,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,5.522904099284226
Object in Road,Chair,run_4,35,208515,1.75,6.547469778417971,4.05283744295577,chair,24.92442786693573,27,7,0,0,0,0,0,0,0,1.7455212741879222e-07,1.1789434211095795e-06,1.9913254334369412e-07,0.9999984502792358,5.999993324279785,go_fast,go_fast,False,0.0,0.0,-0.014000000432133675,39.18675231933594,-22.070707321166992,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.7544633212406335
Object in Road,Chair,run_4,40,208520,2.0,6.709742491540512,1.4269250660143469,chair,23.516709208488464,506,10,0,0,0,0,0,0,0,8.367419468413573e-07,1.3913531802245416e-06,1.869521639719096e-07,0.999997615814209,5.999989032745361,go_fast,go_fast,False,0.0,1.0,-0.164000004529953,37.078609466552734,-22.817028045654297,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.281452364276561
Object in Road,Chair,run_4,45,208525,2.25,4.2385933919801975,26.74166979139193,chair,22.233847498893738,162,123,0,0,0,0,0,0,0,3.2508378922102565e-07,2.0759430299222004e-06,1.597853156454221e-07,0.9999974966049194,5.9999895095825195,go_fast,go_fast,False,0.75,0.0,-0.210999995470047,36.92448043823242,-20.462114334106445,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,6.119130292640572
Object in Road,Chair,run_4,50,208530,2.5,2.454252080613382,6.0238340243697355,chair,21.722752451896667,49,124,0,38,0,0,0,0,0,1.0290295904269442e-07,9.005047104437836e-06,4.104566073692695e-07,0.9999904632568359,5.999961853027344,go_fast,go_fast,False,0.75,0.0,-0.20499999821186066,37.156280517578125,-18.90302276611328,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,9.80964802092481
Object in Road,Chair,run_4,55,208535,2.75,3.749957673135216,5.088497681750736,chair,21.006665110588074,88,74,0,35,0,0,0,0,0,1.3992531933126884e-07,5.117916771268938e-06,1.404968884344271e-06,0.9999933242797852,5.999974250793457,go_fast,go_fast,False,0.75,0.0,-0.1940000057220459,37.40542984008789,-16.66970443725586,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,6.125385135557665
Object in Road,Chair,run_4,60,208540,3.0,4.908139093396703,4.686234698541864,chair,19.99528396129608,58,71,0,15,0,0,0,0,0,2.0622624674615508e-07,2.9479463137249695e-06,4.538618213700829e-06,0.9999922513961792,5.999972820281982,go_fast,go_fast,False,0.75,0.0,-0.1940000057220459,37.47391128540039,-13.73468017578125,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,4.38784976472627
Object in Road,Chair,run_4,65,208545,3.25,5.488684556821539,3.428210300047093,chair,18.74791991710663,102,15,0,16,0,0,0,0,0,2.262722546220175e-06,4.122895461478038e-06,2.0769761249539442e-05,0.9999728202819824,5.999907493591309,go_fast,go_fast,False,0.75,0.0,-0.14800000190734863,37.23924255371094,-10.275279998779297,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,3.616129124522474
Object in Road,Chair,run_4,70,208550,3.5,6.3914608494726135,3.672955081844218,chair,17.32131850719452,86,77,0,39,0,0,0,0,0,2.2870847260492155e-06,2.7866713026014622e-06,4.493217602430377e-06,0.9999904632568359,5.999961853027344,go_fast,go_fast,False,0.0,0.0,-0.09099999815225601,36.45562744140625,-7.244527339935303,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.851247726343224
Object in Road,Chair,run_4,75,208555,3.75,6.641330337353675,1.826871588873766,chair,15.709971308708191,72,128,0,57,0,0,0,0,0,1.6592726979069994e-06,1.2975418712812825e-06,1.2876542996309581e-06,0.9999957084655762,5.999980926513672,go_fast,go_fast,False,0.0,1.0,-0.04699999839067459,35.15240478515625,-5.075018405914307,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.4901406361752696
Object in Road,Chair,run_4,80,208560,4.0,4.097511962495741,26.76865983401122,chair,14.2681645154953,202,144,0,72,0,0,0,0,0,2.4531395865778904e-06,1.920487375173252e-05,1.8509447272663238e-06,0.9999765157699585,5.999902725219727,go_fast,go_fast,False,0.75,0.0,-0.5099999904632568,33.815185546875,-3.869065046310425,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,3.690127509233563
Object in Road,Chair,run_4,85,208565,4.25,2.196354892580151,5.450296460457808,chair,13.746318697929382,136,232,0,74,0,0,0,0,0,5.0631692829483654e-06,7.008285319898278e-05,1.355229642285849e-06,0.9999234676361084,5.999684810638428,go_fast,go_fast,False,0.75,0.0,-0.4000000059604645,33.44462203979492,-2.0723843574523926,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,6.444601828781041
Object in Road,Chair,run_4,90,208570,4.5,3.495702631035089,5.170848106231167,chair,13.031991839408875,330,116,0,55,0,0,0,0,0,1.7744573597155977e-06,9.604403021512553e-05,5.18829483553418e-06,0.9998970031738281,5.999589443206787,go_fast,go_fast,False,0.75,0.0,-0.38600000739097595,32.773372650146484,1.4729877710342407,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,3.8550714189990507
Object in Road,Chair,run_4,95,208575,4.75,4.667232683331304,5.104287990523351,chair,12.020109057426453,351,295,0,52,0,0,0,0,0,4.6162750777511974e-07,2.8251575713511556e-05,2.8354685127851553e-05,0.9999428987503052,5.9997992515563965,go_fast,go_fast,False,0.75,0.0,-0.2980000078678131,31.245080947875977,6.0671610832214355,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.7293358380325996
Object in Road,Chair,run_4,100,208580,5.0,5.426876745276363,3.4915703279840593,chair,10.77013385295868,94,478,0,46,0,0,0,0,0,4.3036925490014255e-07,5.037256414652802e-06,2.6382176656625234e-06,0.9999918937683105,5.999969482421875,go_fast,go_fast,False,0.75,0.0,-0.15800000727176666,28.842063903808594,10.345161437988281,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.1753702141779008
Object in Road,Chair,run_4,105,208585,5.25,6.296233272263704,3.5021917003336465,chair,9.393617510795593,20,822,0,35,0,0,0,0,0,2.9444312531268224e-05,5.379007234296296e-06,4.912840722681722e-06,0.9999603033065796,5.999786853790283,go_fast,go_fast,False,0.0,0.0,0.05700000002980232,26.31842041015625,12.978515625,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,1.6854438729705443
Object in Road,Chair,run_4,110,208590,5.5,6.470890473711112,1.5457879658921574,chair,7.87285315990448,555,989,0,35,0,0,0,0,0,0.14401282370090485,0.00011404359975131229,5.331835836841492e-06,0.8558677434921265,5.13545036315918,go_fast,go_fast,False,0.0,1.0,0.18000000715255737,24.759723663330078,12.850436210632324,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,1.3638030454170886
Object in Road,Chair,run_4,115,208595,5.75,3.5075574857279848,26.67538653513961,chair,6.555192351341248,130,953,0,38,0,0,0,0,0,5.739536936744116e-05,1.0152888535230886e-05,3.1453141673409846e-06,0.9999293088912964,5.999605178833008,go_fast,go_fast,False,0.75,0.0,0.2240000069141388,24.247350692749023,10.970206260681152,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,2.080266127778458
Object in Road,Chair,run_4,120,208600,6.0,1.7884107276231862,6.691611892863073,chair,6.166816592216492,118,1090,0,35,0,0,0,0,0,5.73831266592606e-06,6.941282481420785e-05,4.307596100261435e-06,0.9999204874038696,5.9996747970581055,go_fast,go_fast,False,0.75,0.0,0.20100000500679016,24.169397354125977,10.190728187561035,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,3.7505751701472287
Object in Road,Chair,run_4,125,208605,6.25,3.101683331298449,5.055283140980571,chair,5.566157221794128,45,815,0,63,0,0,0,0,0,0.07394542545080185,0.00011272024130448699,1.3370160559134092e-05,0.9259284734725952,5.555836200714111,go_fast,go_fast,False,0.75,0.0,0.1940000057220459,23.994457244873047,9.01770305633545,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,1.962796598814142
Object in Road,Chair,run_4,130,208610,6.5,4.347339701228381,4.794418086570788,chair,4.654408812522888,132,1342,0,21,0,0,0,0,0,0.0010265340097248554,5.046525984653272e-05,1.4606333024858031e-05,0.9989084005355835,5.993595123291016,go_fast,go_fast,False,0.75,0.0,0.19200000166893005,23.599445343017578,7.36065673828125,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,1.1811133974559715
Object in Road,Chair,run_4,135,208615,6.75,5.3128509552440075,1.8833607450840648,chair,3.458712935447693,1975,927,0,0,0,0,0,0,0,0.2313237190246582,0.0005291813868097961,1.4898435438226443e-05,0.7681322693824768,4.609896659851074,go_fast,go_fast,False,0.0,1.0,0.18199999630451202,22.90543556213379,5.31426477432251,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,False,0.7350502906360846
Object in Road,Chair,run_4,140,208620,7.0,0.24616034798401562,88.68911459600109,chair,2.449370503425598,7,252,0,0,0,0,0,0,0,0.002492945408448577,0.7929889559745789,1.110594439523993e-06,0.20451697707176208,2.8130831718444824,go,go_fast,True,0.75,0.0,-0.09200000017881393,22.20384407043457,3.5297091007232666,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,True,
Object in Road,Chair,run_4,145,208625,7.25,0.022486127910400316,0.0564436968616689,chair,2.447417140007019,19,231,0,0,0,0,0,0,0,0.0009714103071019053,0.9744430780410767,7.505856842726644e-07,0.02458486333489418,2.096397638320923,slow,go,True,0.75,0.0,-0.03099999949336052,22.204092025756836,3.5118567943573,LANEFOLLOW,obstacle_detected,obstacle_detected,True,stop,False,,True,
